iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo,culture,indoors,sport,social
5086.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,7.0,8.0,368,0.0,0.17000000178813934,0.0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,1.0,7.0,8.0,8.0,8.0,8.0,8.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,368_344,7.75,5.666666666666667,6.25,8.25
5085.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,9.0,7.0,367,0.0,0.23000000417232513,0.0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0.0,5.0,5.0,6.0,5.0,6.0,7.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,367_344,7.75,5.666666666666667,6.25,8.25
5084.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,16.0,6.0,366,1.0,0.36000001430511475,0.0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,1.0,8.0,9.0,9.0,8.0,9.0,8.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,366_344,7.75,5.666666666666667,6.25,8.25
5083.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,13.0,5.0,365,0.0,0.3199999928474426,0.0,30.0,2.0,31.579999923706055,10.529999732971191,15.789999961853027,21.049999237060547,10.529999732971191,10.529999732971191,1.0,8.0,6.0,7.0,7.0,7.0,6.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,365_344,7.75,5.666666666666667,6.25,8.25
5082.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,17.0,4.0,364,1.0,-0.03999999910593033,1.0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,1.0,8.0,7.0,8.0,10.0,8.0,9.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,364_344,7.75,5.666666666666667,6.25,8.25
5081.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,15.0,3.0,363,0.0,-0.10999999940395355,0.0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,0.0,6.0,7.0,7.0,6.0,8.0,5.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,363_344,7.75,5.666666666666667,6.25,8.25
5080.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,18.0,2.0,362,0.0,0.4099999964237213,0.0,30.0,2.0,20.510000228881836,14.529999732971191,24.790000915527344,17.09000015258789,5.980000019073486,17.09000015258789,1.0,8.0,8.0,8.0,8.0,8.0,8.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,362_344,7.75,5.666666666666667,6.25,8.25
5079.0,344,4.0,0.0,7.0,2.0,14.0,18.0,9.0,9.0,6.0,1.0,361,0.0,0.09000000357627869,0.0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0.0,9.0,9.0,10.0,9.0,10.0,9.0,26.0,13.0,3.0,1.0,3.0,8711.0,28759.0,3.0,4.0,3.0,9.0,9.0,7.0,5.0,6.0,7.0,6.0,4.0,3.0,9.0,4.0,4.0,9.0,9.0,9.0,9.0,9.0,5.0,5.0,1.0,15.0,15.0,15.0,20.0,20.0,15.0,1,361_344,7.75,5.666666666666667,6.25,8.25
5078.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,1.0,18.0,378,0.0,-0.10000000149011612,1.0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0.0,5.0,7.0,8.0,6.0,9.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,378_343,9.25,6.0,5.0,7.75
5077.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,18.0,17.0,377,0.0,-0.4699999988079071,0.0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,4.999999999999999,8.198612598986676,7.400693700506661,5.400693700506662,9.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,377_343,9.25,6.0,5.0,7.75
5076.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,11.0,16.0,376,0.0,0.47999998927116394,0.0,25.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,0.0,5.0,9.0,7.0,5.0,9.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,376_343,9.25,6.0,5.0,7.75
5075.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,9.0,15.0,375,0.0,-0.07000000029802322,1.0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0.0,4.999999999999999,9.0,8.074549578477043,4.999999999999999,7.388175632284435,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,375_343,9.25,6.0,5.0,7.75
5074.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,13.0,14.0,374,0.0,0.18000000715255737,0.0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0.0,5.0,5.0,6.0,4.0,5.0,5.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,374_343,9.25,6.0,5.0,7.75
5073.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,3.0,13.0,373,0.0,0.029999999329447746,0.0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0.0,7.0,9.0,10.0,8.0,9.0,6.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,373_343,9.25,6.0,5.0,7.75
5072.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,2.0,12.0,372,0.0,0.2800000011920929,1.0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0.0,5.0,9.0,9.0,5.0,6.0,6.362858861136068,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,372_343,9.25,6.0,5.0,7.75
5071.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,7.0,11.0,371,0.0,-0.07000000029802322,1.0,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,0.0,2.0,10.0,7.0,3.0,7.0,8.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,371_343,9.25,6.0,5.0,7.75
5070.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,4.0,10.0,370,0.0,0.05999999865889549,1.0,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0.0,3.0,6.0,7.0,2.0,6.0,1.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,370_343,9.25,6.0,5.0,7.75
5069.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,10.0,9.0,369,0.0,0.49000000953674316,1.0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,0.0,8.0,7.0,10.0,8.0,7.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,369_343,9.25,6.0,5.0,7.75
5068.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,6.0,8.0,368,0.0,0.1599999964237213,0.0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,0.0,5.0,7.0,8.0,6.0,6.0,5.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,368_343,9.25,6.0,5.0,7.75
5067.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,8.0,7.0,367,0.0,-0.15000000596046448,1.0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,0.0,3.0,6.0,6.0,4.0,6.0,9.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,367_343,9.25,6.0,5.0,7.75
5066.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,15.0,6.0,366,0.0,0.6200000047683716,1.0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,0.0,6.0,7.0,6.0,7.0,5.0,6.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,366_343,9.25,6.0,5.0,7.75
5065.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,12.0,5.0,365,0.0,0.6800000071525574,1.0,30.0,2.0,31.579999923706055,10.529999732971191,15.789999961853027,21.049999237060547,10.529999732971191,10.529999732971191,1.0,6.0,9.0,9.0,8.0,9.0,7.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,365_343,9.25,6.0,5.0,7.75
5064.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,16.0,4.0,364,0.0,-0.03999999910593033,0.0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,0.0,3.0,9.0,8.0,6.0,8.0,6.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,364_343,9.25,6.0,5.0,7.75
5063.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,14.0,3.0,363,0.0,0.05999999865889549,0.0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,0.0,4.0,7.0,7.0,6.0,8.0,4.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,363_343,9.25,6.0,5.0,7.75
5062.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,17.0,2.0,362,1.0,0.6200000047683716,1.0,30.0,2.0,20.510000228881836,14.529999732971191,24.790000915527344,17.09000015258789,5.980000019073486,17.09000015258789,1.0,7.0,7.0,7.0,7.0,7.0,7.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,362_343,9.25,6.0,5.0,7.75
5061.0,343,3.0,0.0,5.0,2.0,14.0,18.0,8.0,8.0,5.0,1.0,361,1.0,0.5400000214576721,1.0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,1.0,10.0,10.0,10.0,8.0,9.0,8.0,32.0,10.0,2.0,5.0,6.0,10001.0,25831.0,3.0,2.0,1.0,4.0,6.0,3.0,3.0,10.0,10.0,10.0,8.0,2.0,3.0,5.0,4.0,8.0,9.0,9.0,9.0,9.0,7.0,5.0,1.0,5.0,25.0,20.0,10.0,15.0,25.0,1,361_343,9.25,6.0,5.0,7.75
5060.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,13.0,18.0,378,0.0,0.03999999910593033,0.0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0.0,4.0,6.0,6.0,5.0,8.0,3.0,33.0,9.0,3.0,2.0,1.0,8816.0,28759.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,378_342,7.75,6.0,3.0,7.25
5059.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,12.0,17.0,377,0.0,-0.009999999776482582,0.0,26.0,4.0,25.0,20.0,10.0,20.0,15.0,10.0,0.0,5.0,5.0,5.0,5.0,8.0,4.0,33.0,9.0,3.0,2.0,1.0,8816.0,28759.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,377_342,7.75,6.0,3.0,7.25
5058.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,5.0,16.0,376,0.0,0.4099999964237213,0.0,25.0,4.0,30.0,10.0,15.0,20.0,15.0,10.0,0.0,6.0,9.0,8.0,7.0,9.0,8.0,33.0,9.0,3.0,2.0,1.0,8816.0,27303.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,376_342,7.75,6.0,3.0,7.25
5057.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,3.0,15.0,375,0.0,0.3799999952316284,0.0,27.0,2.0,30.0,20.0,15.0,15.0,8.0,12.0,0.0,3.0,6.0,6.0,5.0,5.0,3.0,33.0,9.0,3.0,2.0,1.0,8816.0,27285.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,375_342,7.75,6.0,3.0,7.25
5056.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,7.0,14.0,374,0.0,-0.07000000029802322,0.0,30.0,4.0,50.0,10.0,10.0,10.0,5.0,15.0,0.0,5.0,5.0,6.0,4.0,5.0,5.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,374_342,7.75,6.0,3.0,7.25
5055.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,15.0,13.0,373,0.0,0.09000000357627869,1.0,29.0,3.0,75.0,5.0,5.0,10.0,0.0,5.0,0.0,5.0,5.0,6.0,4.0,3.988534993417959,3.988534993417959,33.0,9.0,3.0,2.0,1.0,8816.0,27263.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,373_342,7.75,6.0,3.0,7.25
5054.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,14.0,12.0,372,0.0,-0.029999999329447746,0.0,27.0,2.0,30.0,15.0,15.0,20.0,5.0,15.0,0.0,7.0,7.0,7.0,6.0,5.0,2.9999999999999996,33.0,9.0,3.0,2.0,1.0,8816.0,27295.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,372_342,7.75,6.0,3.0,7.25
5053.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,1.0,11.0,371,0.0,-0.5199999809265137,0.0,27.0,2.0,40.0,0.0,10.0,50.0,0.0,0.0,0.0,6.0,10.0,9.0,5.0,5.0,5.0,33.0,9.0,3.0,2.0,1.0,9327.0,27260.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,371_342,7.75,6.0,3.0,7.25
5052.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,16.0,10.0,370,0.0,-0.07000000029802322,0.0,28.0,2.0,50.0,10.0,10.0,10.0,10.0,10.0,0.0,5.0,5.0,6.0,4.0,3.0,3.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,370_342,7.75,6.0,3.0,7.25
5051.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,4.0,9.0,369,0.0,0.05000000074505806,0.0,25.0,2.0,17.0,18.0,28.0,27.0,5.0,5.0,1.0,10.0,8.0,7.0,5.0,5.0,6.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,369_342,7.75,6.0,3.0,7.25
5050.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,18.0,8.0,368,0.0,0.5299999713897705,0.0,24.0,6.0,20.0,10.0,25.0,20.0,10.0,15.0,0.0,7.0,8.0,8.0,8.0,7.0,6.0,33.0,9.0,3.0,2.0,1.0,8816.0,27286.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,368_342,7.75,6.0,3.0,7.25
5049.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,2.0,7.0,367,1.0,0.009999999776482582,0.0,27.0,2.0,30.0,15.0,20.0,25.0,5.0,5.0,1.0,7.0,6.0,6.0,9.0,8.0,7.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,367_342,7.75,6.0,3.0,7.25
5048.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,9.0,6.0,366,0.0,0.05999999865889549,0.0,27.0,2.0,14.0,18.0,17.0,16.0,15.0,20.0,0.0,7.0,6.0,6.0,6.0,6.0,6.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,366_342,7.75,6.0,3.0,7.25
5047.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,6.0,5.0,365,0.0,0.029999999329447746,0.0,30.0,2.0,31.579999923706055,10.529999732971191,15.789999961853027,21.049999237060547,10.529999732971191,10.529999732971191,0.0,5.0,5.0,6.0,7.0,6.0,4.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,365_342,7.75,6.0,3.0,7.25
5046.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,10.0,4.0,364,0.0,0.0,1.0,27.0,3.0,25.0,25.0,25.0,15.0,10.0,0.0,0.0,6.0,7.0,7.0,9.0,8.0,7.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,364_342,7.75,6.0,3.0,7.25
5045.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,8.0,3.0,363,0.0,0.15000000596046448,0.0,23.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,1.0,6.0,8.0,8.0,7.0,8.0,6.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,363_342,7.75,6.0,3.0,7.25
5044.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,11.0,2.0,362,0.0,0.3100000023841858,0.0,30.0,2.0,20.510000228881836,14.529999732971191,24.790000915527344,17.09000015258789,5.980000019073486,17.09000015258789,0.0,6.0,7.0,7.0,7.0,7.0,7.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,362_342,7.75,6.0,3.0,7.25
5043.0,342,2.0,0.0,3.0,2.0,14.0,18.0,2.0,2.0,17.0,1.0,361,0.0,0.4699999988079071,0.0,34.0,2.0,30.0,20.0,30.0,5.0,5.0,10.0,0.0,5.999999999999999,7.0,7.0,7.983259297591395,7.491629648795698,7.0,33.0,9.0,3.0,2.0,1.0,8816.0,25831.0,1.0,6.0,3.0,2.0,3.0,4.0,4.0,10.0,9.0,10.0,1.0,1.0,8.0,7.0,10.0,8.0,10.0,1.0,4.0,10.0,4.0,2.0,0.0,40.0,15.0,25.0,5.0,15.0,0.0,1,361_342,7.75,6.0,3.0,7.25
5042.0,341,1.0,0.0,1.0,2.0,14.0,18.0,5.0,5.0,16.0,18.0,378,0.0,-0.20000000298023224,0.0,29.0,2.0,25.0,15.0,20.0,20.0,10.0,10.0,0.0,6.0,7.0,6.0,5.0,10.0,4.0,23.0,13.0,4.0,3.0,10.0,8816.0,28759.0,1.0,6.0,1.0,10.0,1.0,2.0,1.0,10.0,9.0,9.0,8.0,1.0,6.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,5.0,1.0,20.0,20.0,20.0,20.0,20.0,0.0,1,378_341,9.5,8.5,3.0,8.75
