iid_pid,iid,id,gender,idg,condtn,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo
7171.0,525,17.0,0.0,33.0,2.0,15.0,545,-0.09000000357627869,1.0,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,1.544675584958719,6.910648830082562,7.455324415041281,5.089351169917438,5.910648830082563,2.6340267548761567,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,545_525
7172.0,525,17.0,0.0,33.0,2.0,16.0,546,0.3799999952316284,1.0,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,4.0,6.0,6.0,6.0,7.0,6.0,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,546_525
7173.0,525,17.0,0.0,33.0,2.0,17.0,547,0.47999998927116394,1.0,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,3.0,5.0,6.0,6.0,3.0,1.0,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,547_525
7174.0,525,17.0,0.0,33.0,2.0,18.0,548,0.33000001311302185,1.0,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,1.0,5.0,3.0,1.0,1.0,1.0,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,548_525
7175.0,525,17.0,0.0,33.0,2.0,19.0,549,0.36000001430511475,1.0,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,6.0,8.0,8.0,9.0,7.0,7.0,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,549_525
7176.0,525,17.0,0.0,33.0,2.0,20.0,550,0.23999999463558197,1.0,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,5.0,8.0,6.0,5.0,4.0,4.0,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,550_525
7177.0,525,17.0,0.0,33.0,2.0,21.0,551,0.47999998927116394,0.0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,5.0,7.0,8.0,5.0,6.0,5.0,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,551_525
7178.0,525,17.0,0.0,33.0,2.0,22.0,552,0.2800000011920929,1.0,25.0,2.0,70.0,0.0,15.0,15.0,0.0,0.0,7.0,5.0,5.0,5.0,6.0,4.502880286582475,24.0,15.0,2.0,2.0,8.0,1202.0,36510.0,2.0,4.0,1.0,3.0,6.0,2.0,8.0,6.0,5.0,5.0,3.0,2.0,1.0,8.0,8.0,9.0,10.0,7.0,8.0,8.0,1.0,6.0,10.0,15.0,30.0,20.0,15.0,10.0,1,552_525
7179.0,526,18.0,0.0,35.0,2.0,1.0,531,0.05000000074505806,0.0,25.0,4.0,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,10.0,10.0,5.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,531_526
7180.0,526,18.0,0.0,35.0,2.0,2.0,532,-0.019999999552965164,0.0,26.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,6.0,7.0,8.0,7.0,6.0,5.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,532_526
7181.0,526,18.0,0.0,35.0,2.0,3.0,533,0.3499999940395355,0.0,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,5.0,7.0,7.0,7.0,6.0,5.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,533_526
7182.0,526,18.0,0.0,35.0,2.0,4.0,534,0.36000001430511475,0.0,24.0,6.0,30.0,30.0,30.0,5.0,2.0,3.0,7.0,8.0,7.0,8.0,7.0,8.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,534_526
7183.0,526,18.0,0.0,35.0,2.0,5.0,535,0.6200000047683716,0.0,23.0,2.0,23.0,14.0,19.0,16.0,10.0,18.0,5.0,7.0,5.0,7.0,6.0,5.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,535_526
7184.0,526,18.0,0.0,35.0,2.0,6.0,536,0.4099999964237213,0.0,29.0,2.0,30.0,20.0,20.0,20.0,10.0,0.0,4.0,8.0,4.0,5.0,5.0,3.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,536_526
7185.0,526,18.0,0.0,35.0,2.0,7.0,537,0.38999998569488525,0.0,22.0,4.0,20.0,5.0,25.0,25.0,5.0,20.0,6.0,8.0,7.0,8.0,4.0,2.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,537_526
7186.0,526,18.0,0.0,35.0,2.0,8.0,538,0.20000000298023224,0.0,32.0,2.0,50.0,0.0,10.0,30.0,0.0,10.0,3.0,6.0,5.0,6.0,5.0,4.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,538_526
7187.0,526,18.0,0.0,35.0,2.0,9.0,539,0.17000000178813934,0.0,22.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,4.0,8.0,9.0,9.0,5.0,4.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,539_526
7188.0,526,18.0,0.0,35.0,2.0,10.0,540,0.46000000834465027,0.0,24.0,2.0,20.0,15.0,20.0,20.0,15.0,10.0,6.0,5.0,5.0,6.0,4.0,3.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,540_526
7189.0,526,18.0,0.0,35.0,2.0,11.0,541,-0.38999998569488525,0.0,23.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,5.503999431188057,7.0,8.0,5.0,6.0,6.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,541_526
7190.0,526,18.0,0.0,35.0,2.0,12.0,542,0.4300000071525574,0.0,23.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,4.0,5.0,7.0,6.0,4.0,3.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,542_526
7191.0,526,18.0,0.0,35.0,2.0,13.0,543,0.009999999776482582,0.0,24.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,4.0,8.0,8.0,7.0,8.0,4.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,543_526
7192.0,526,18.0,0.0,35.0,2.0,14.0,544,0.27000001072883606,0.0,23.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,6.0,7.0,6.0,4.0,6.0,4.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,544_526
7193.0,526,18.0,0.0,35.0,2.0,15.0,545,0.029999999329447746,0.0,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,6.364612164829668,7.454870721609889,6.45487072160989,5.819482886439557,3.4548707216098893,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,545_526
7194.0,526,18.0,0.0,35.0,2.0,16.0,546,-0.2800000011920929,0.0,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,6.0,5.0,4.0,3.0,6.0,6.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,546_526
7195.0,526,18.0,0.0,35.0,2.0,17.0,547,0.2800000011920929,0.0,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,3.0,6.0,7.0,6.0,3.0,1.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,547_526
7196.0,526,18.0,0.0,35.0,2.0,18.0,548,-0.20000000298023224,0.0,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,1.0,9.0,3.0,6.0,2.0,1.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,548_526
7197.0,526,18.0,0.0,35.0,2.0,19.0,549,0.3799999952316284,0.0,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,2.0,7.0,7.0,8.0,7.0,6.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,549_526
7198.0,526,18.0,0.0,35.0,2.0,20.0,550,0.7300000190734863,0.0,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,4.0,5.0,6.0,6.0,4.0,4.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,550_526
7199.0,526,18.0,0.0,35.0,2.0,21.0,551,0.4099999964237213,0.0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,26.0,11.0,3.0,5.0,2.0,1202.0,36510.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,551_526
7200.0,526,18.0,0.0,35.0,2.0,22.0,552,0.6399999856948853,0.0,25.0,2.0,70.0,0.0,15.0,15.0,0.0,0.0,3.0,5.0,5.0,5.0,6.462123464531474,5.500848762712348,26.0,11.0,3.0,5.0,2.0,19780.0,50670.0,1.0,5.0,3.0,11.0,2.0,1.0,3.0,10.0,10.0,7.0,6.0,5.0,10.0,8.0,4.0,10.0,8.0,6.0,8.0,4.0,10.0,6.0,10.0,10.0,30.0,20.0,10.0,15.0,1,552_526
7201.0,527,19.0,0.0,37.0,2.0,1.0,531,0.18000000715255737,0.0,25.0,4.0,15.0,30.0,20.0,20.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,531_527
7202.0,527,19.0,0.0,37.0,2.0,2.0,532,-0.1599999964237213,0.0,26.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,7.0,6.0,7.0,6.0,5.0,5.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,532_527
7203.0,527,19.0,0.0,37.0,2.0,3.0,533,0.3400000035762787,0.0,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,6.0,8.0,8.0,7.0,7.0,4.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,533_527
7204.0,527,19.0,0.0,37.0,2.0,4.0,534,0.3799999952316284,1.0,24.0,6.0,30.0,30.0,30.0,5.0,2.0,3.0,5.0,6.0,5.0,7.0,5.0,6.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,534_527
7205.0,527,19.0,0.0,37.0,2.0,5.0,535,0.3499999940395355,0.0,23.0,2.0,23.0,14.0,19.0,16.0,10.0,18.0,5.0,7.0,6.0,6.0,7.0,4.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,535_527
7206.0,527,19.0,0.0,37.0,2.0,6.0,536,0.5600000023841858,0.0,29.0,2.0,30.0,20.0,20.0,20.0,10.0,0.0,7.0,7.0,8.0,4.0,7.0,7.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,536_527
7207.0,527,19.0,0.0,37.0,2.0,7.0,537,0.6200000047683716,0.0,22.0,4.0,20.0,5.0,25.0,25.0,5.0,20.0,5.0,7.0,7.0,7.0,4.0,2.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,537_527
7208.0,527,19.0,0.0,37.0,2.0,8.0,538,-0.30000001192092896,0.0,32.0,2.0,50.0,0.0,10.0,30.0,0.0,10.0,4.0,4.0,5.0,3.0,4.0,3.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,538_527
7209.0,527,19.0,0.0,37.0,2.0,9.0,539,0.12999999523162842,0.0,22.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,5.0,7.0,8.0,8.0,8.0,5.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,539_527
7210.0,527,19.0,0.0,37.0,2.0,10.0,540,0.3400000035762787,0.0,24.0,2.0,20.0,15.0,20.0,20.0,15.0,10.0,5.0,5.0,6.0,3.0,5.0,2.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,540_527
7211.0,527,19.0,0.0,37.0,2.0,11.0,541,0.20000000298023224,0.0,23.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,4.0,9.0,8.0,6.0,7.0,5.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,541_527
7212.0,527,19.0,0.0,37.0,2.0,12.0,542,0.36000001430511475,0.0,23.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,1.0,7.0,6.0,5.0,2.0,2.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,542_527
7213.0,527,19.0,0.0,37.0,2.0,13.0,543,0.12999999523162842,0.0,24.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,6.0,8.0,8.0,7.0,8.0,5.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,543_527
7214.0,527,19.0,0.0,37.0,2.0,14.0,544,0.17000000178813934,0.0,23.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,544_527
7215.0,527,19.0,0.0,37.0,2.0,15.0,545,0.05999999865889549,0.0,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,3.273801634563837,7.454760326912767,6.909520653825536,5.909520653825534,4.728561961476605,3.3642809807383025,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,545_527
7216.0,527,19.0,0.0,37.0,2.0,16.0,546,0.05000000074505806,0.0,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,5.0,6.0,7.0,7.0,6.0,6.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,546_527
7217.0,527,19.0,0.0,37.0,2.0,17.0,547,0.3199999928474426,0.0,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,6.0,6.0,5.0,4.0,3.0,1.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,547_527
7218.0,527,19.0,0.0,37.0,2.0,18.0,548,0.09000000357627869,0.0,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,2.0,5.0,5.0,3.0,2.0,1.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,548_527
7219.0,527,19.0,0.0,37.0,2.0,19.0,549,0.44999998807907104,0.0,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,5.0,7.0,7.0,7.0,8.0,6.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,549_527
7220.0,527,19.0,0.0,37.0,2.0,20.0,550,0.49000000953674316,0.0,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,550_527
7221.0,527,19.0,0.0,37.0,2.0,21.0,551,0.28999999165534973,0.0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,551_527
7222.0,527,19.0,0.0,37.0,2.0,22.0,552,0.7099999785423279,0.0,25.0,2.0,70.0,0.0,15.0,15.0,0.0,0.0,4.0,6.0,8.0,4.0,4.0,4.507522271324152,24.0,11.0,6.0,5.0,5.0,90034.0,32386.0,1.0,4.0,3.0,11.0,5.0,5.0,1.0,8.0,7.0,7.0,6.0,2.0,7.0,6.0,6.0,8.0,7.0,8.0,8.0,7.0,6.0,1.0,50.0,20.0,10.0,5.0,10.0,5.0,1,552_527
7223.0,528,20.0,0.0,39.0,2.0,1.0,531,0.3400000035762787,0.0,25.0,4.0,15.0,30.0,20.0,20.0,10.0,5.0,5.0,10.0,10.0,5.0,5.0,1.0,29.0,11.0,3.0,8.0,7.0,10029.0,15863.0,2.0,6.0,1.0,11.0,5.0,8.0,4.0,2.0,2.0,2.0,8.0,6.0,2.0,2.0,2.0,3.0,7.0,3.0,3.0,2.0,2.0,4.0,40.0,10.0,30.0,10.0,10.0,20.0,1,531_528
7224.0,528,20.0,0.0,39.0,2.0,2.0,532,0.11999999731779099,0.0,26.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,4.0,7.0,7.0,7.0,6.0,6.0,29.0,11.0,3.0,8.0,7.0,10029.0,15863.0,2.0,6.0,1.0,11.0,5.0,8.0,4.0,2.0,2.0,2.0,8.0,6.0,2.0,2.0,2.0,3.0,7.0,3.0,3.0,2.0,2.0,4.0,40.0,10.0,30.0,10.0,10.0,20.0,1,532_528
7225.0,528,20.0,0.0,39.0,2.0,3.0,533,0.18000000715255737,0.0,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,6.0,8.0,7.0,8.0,6.55446913805443,4.891061723891139,29.0,11.0,3.0,8.0,7.0,10029.0,15863.0,2.0,6.0,1.0,11.0,5.0,8.0,4.0,2.0,2.0,2.0,8.0,6.0,2.0,2.0,2.0,3.0,7.0,3.0,3.0,2.0,2.0,4.0,40.0,10.0,30.0,10.0,10.0,20.0,1,533_528
